'Abd_Allah_II_ibn_'Ali_'Abd_ash-Shakur	commanderOf	Battle_of_Chelenqo	1887.0	Ethiopia
A.M._Ratnam	producerOf	Kushi_(2001_film)	2001.0	India
A.P._Nagarajan	directorOf	Kandhan_Karunai	1967.0	India
A.R._Rahman	musicComposerOf	Bombil_and_Beatrice	2007.0	India
A._B._Guthrie,_Jr.	authorOf	Fair_Land,_Fair_Land	1982.0	United_States
A._Bharati_(producer)	producerOf	Naa_Alludu	2005.0	India
A._Bhimsingh	directorOf	Joroo_Ka_Ghulam	1972.0	India
A._Bhimsingh	directorOf	Karunai_Ullam	1978.0	India
A._Bhimsingh	directorOf	Karunamayudu	1978.0	India
A._Bhimsingh	directorOf	Padithal_Mattum_Podhuma	1962.0	India
A._Bhimsingh	directorOf	Pooja_Ke_Phool	1964.0	India
A._Bhimsingh	directorOf	Rakhi_(1962_film)	1962.0	India
A._Bhimsingh	directorOf	Yaaron_Ka_Yaar	1977.0	India
A._E._Doyle	architectOf	Providence_Park	1926.0	Portland,_Oregon
A._Jagannathan	directorOf	Idhayakkani	1975.0	India
A._K._Lohithadas	directorOf	Joker_(2000_film)	2000.0	India
A._Karunakaran	directorOf	Tej_I_Love_You	2018.0	India
A._Kodandarami_Reddy	directorOf	Chittemma_Mogudu	1992.0	India
A._Kodandarami_Reddy	directorOf	Kirayi_Rowdylu	1981.0	India
A._Kodandarami_Reddy	directorOf	Mutha_Mestri	1993.0	India
A._Kodandarami_Reddy	directorOf	Punya_Bhoomi_Naa_Desam	1995.0	India
A._M._R._Ramesh	directorOf	Game_(2016_film)	2016.0	India
A._M._R._Ramesh	directorOf	Minchina_Ota_(2008_film)	2008.0	India
A._M._R._Ramesh	producerOf	Game_(2016_film)	2016.0	India
A._Nayyar	musicComposerOf	Kalay_Chor	1991.0	Pakistan
A._Nayyar	musicComposerOf	Kamyabi	1984.0	Canada
A._Nayyar	musicComposerOf	Kamyabi	1984.0	Pakistan
A._P._Hill	commanderOf	Battle_of_Bristoe_Station	1863.0	Prince_William_County,_Virginia
A._P._Hill	commanderOf	Battle_of_Globe_Tavern	1864.0	Petersburg,_Virginia
A._P._Hill	commanderOf	Battle_of_Harpers_Ferry	1862.0	Jefferson_County,_West_Virginia
A._P._Hill	commanderOf	Battle_of_Harpers_Ferry	1862.0	Loudoun_County,_Virginia
A._P._Hill	commanderOf	Battle_of_Harpers_Ferry	1862.0	Washington_County,_Maryland
A._P._Hill	commanderOf	Battle_of_Jerusalem_Plank_Road	1864.0	Petersburg,_Virginia
A._P._Hill	commanderOf	Battle_of_Peebles's_Farm	1864.0	Dinwiddie_County,_Virginia
A._P._Hill	commanderOf	Battle_of_Peebles's_Farm	1864.0	Petersburg,_Virginia
A._P._Hill	commanderOf	Second_Battle_of_Ream's_Station	1864.0	Dinwiddie_County,_Virginia
A._P._Nagarajan	directorOf	Agathiyar	1972.0	India
A._P._Nagarajan	directorOf	Gumasthavin_Magal	1974.0	India
A._P._Nagarajan	directorOf	Thirumal_Perumai	1968.0	India
A._P._Nagarajan	directorOf	Thiruvarutchelvar	1967.0	India
A._P._Nagarajan	producerOf	Thiruvarutchelvar	1967.0	India
A._Purnachandra_Rao	producerOf	Sansar_(1987_film)	1987.0	India
A._R._Kardar	directorOf	Chandragupta_(film)	1934.0	British_India
A._R._Kardar	directorOf	Chandragupta_(film)	1934.0	Presidencies_and_provinces_of_British_India
A._R._Kardar	directorOf	Kanoon_(1943_film)	1943.0	British_India
A._R._Kardar	directorOf	Kanoon_(1943_film)	1943.0	Presidencies_and_provinces_of_British_India
A._R._Kardar	directorOf	Pagal_(film)	1940.0	India
A._R._Kardar	directorOf	Pehle_Aap	1944.0	India
A._R._Kardar	directorOf	Sanjog_(1943_film)	1943.0	India
A._R._Kardar	directorOf	Sanyasi_(1945_film)	1945.0	British_India
A._R._Kardar	directorOf	Sanyasi_(1945_film)	1945.0	Presidencies_and_provinces_of_British_India
A._R._Kardar	directorOf	Sultana_(film)	1934.0	British_India
A._R._Kardar	directorOf	Sultana_(film)	1934.0	Presidencies_and_provinces_of_British_India
A._R._Kardar	directorOf	Thokar	1939.0	British_India
A._R._Kardar	directorOf	Thokar	1939.0	Presidencies_and_provinces_of_British_India
A._R._Kardar	producerOf	Baap_Re_Baap	1955.0	India
A._R._Kardar	producerOf	Kanoon_(1943_film)	1943.0	British_India
A._R._Kardar	producerOf	Kanoon_(1943_film)	1943.0	Presidencies_and_provinces_of_British_India
A._R._Kardar	producerOf	Sanyasi_(1945_film)	1945.0	British_India
A._R._Kardar	producerOf	Sanyasi_(1945_film)	1945.0	Presidencies_and_provinces_of_British_India
A._R._Murugadoss	directorOf	Holiday	2014.0	India
A._R._Rahman	musicComposerOf	Gangmaster_(film)	1994.0	India
A._R._Rahman	musicComposerOf	Jaane_Tu..._Ya_Jaane_Na	2008.0	India
A._R._Rahman	musicComposerOf	Karuththamma	1994.0	India
A._R._Rahman	musicComposerOf	Netaji_Subhas_Chandra_Bose	2004.0	India
A._R._Rahman	musicComposerOf	Sillunu_Oru_Kaadhal	2006.0	India
A._R._Rahman	musicComposerOf	Taj_Mahal_(1999_film)	1999.0	India
A._R._Rahman	musicComposerOf	Vandicholai_Chinraasu	1994.0	India
A._R._Rahman	musicComposerOf	Viceroy's_House_(film)	2017.0	India
A._R._Rahman	musicComposerOf	Vishwavidhaata	1997.0	India
A._R._Rahman	musicComposerOf	Yuva	2004.0	India
A._R._Raja_Raja_Varma	authorOf	Kerala_Panineeyam	1896.0	India
A._Sanjeevi	directorOf	Natakala_Rayudu	1969.0	India
A._Shamsher	directorOf	Albela_(1971_film)	1971.0	India
A._T._Abu	directorOf	Ente_Ponnu_Thampuran	1992.0	India
A._T._Ummer	musicComposerOf	Ammavanu_Pattiya_Amali	1989.0	India
A._T._Ummer	musicComposerOf	Moorkhan_(film)	1980.0	India
A._T._Ummer	musicComposerOf	Sundarimare_Sookshikkuka	1995.0	India
A._V._Meiyappan	producerOf	Bhabhi_(1957_film)	1957.0	India
A._V._Meiyappan	producerOf	En_Manaivi	1942.0	India
A._V._Meiyappan	producerOf	Gunasagari	1953.0	India
A._V._Meiyappan	producerOf	Pooja_Ke_Phool	1964.0	India
A._V._Seshagiri_Rao	directorOf	Haddina_Kannu	1980.0	India
A._V._Sheshagiri_Rao	directorOf	Bahaddur_Gandu	1976.0	India
A._Venkatesh_(director)	directorOf	Vaadaa	2010.0	India
A._Wynn_Howell	architectOf	Lake_Placid_Tower	1961.0	Lake_Placid,_Florida
AAU_StudentSpace	manufacturerOf	AAUSAT-II	2008	Andhra_Pradesh	nan	nan	nan	nan
AAU_StudentSpace	manufacturerOf	AAUSAT-II	2008	Nellore	nan	nan	nan	nan
AB+M	architectOf	Brisbane_Magistrates_Court_building	2004.0	Brisbane
AB+M	architectOf	Brisbane_Magistrates_Court_building	2004.0	Queensland
ADCS	manufacturerOf	PicSat	2018	Andhra_Pradesh	nan	nan	nan	nan
ADCS	manufacturerOf	PicSat	2018	Nellore	nan	nan	nan	nan
ADCS	manufacturerOf	PicSat	2018	Sriharikota	nan	nan	nan	nan
AECOM	architectOf	Alumni_Hall_(Navy)	1991.0	Annapolis,_Maryland
AECOM	architectOf	Barclays_Center	2012.0	Brooklyn
AECOM	architectOf	Golden_1_Center	2016.0	Sacramento,_California
AECOM	architectOf	National_Stadium,_Singapore	2014.0	Kallang
AECOM	architectOf	National_Stadium,_Singapore	2014.0	Singapore
AGS_Entertainment	producerOf	Tenaliraman_(film)	2014.0	India
AK83_Arkitekter_(company)	architectOf	Spinderiet	2007.0	Valby,_Copenhagen
AKM_Jahangir_Khan	producerOf	Ki_Je_Kori	1976.0	Bangladesh
AKM_Jahangir_Khan	producerOf	Noyonmoni	1976.0	Bangladesh
AKM_Jahangir_Khan	producerOf	Shuvoda	1986.0	Bangladesh
AKM_Jahangir_Khan	producerOf	Simana_Periye	1977.0	Bangladesh
AKM_Jahangir_Khan	producerOf	Surjo_Konna	1975.0	Bangladesh
AMR_(architecture)	architectOf	Arena_Omsk	2007.0	Omsk
AMR_(architecture)	architectOf	Arena_Omsk	2007.0	Russia
AMSAT	manufacturerOf	Fox-1D	2018	Andhra_Pradesh	nan	nan	nan	nan
AMSAT	manufacturerOf	Fox-1D	2018	Nellore	nan	nan	nan	nan
AMSAT	manufacturerOf	Fox-1D	2018	Sriharikota	nan	nan	nan	nan
ARM_Architecture_(Ashton_Raggatt_McDougall)	architectOf	Perth_Arena	2012.0	Perth
AR_Murugadoss	directorOf	Akira_(2016_Hindi_film)	2016.0	India
AR_Murugadoss	producerOf	10_Endrathukulla	2015.0	India
AR_Murugadoss	producerOf	Akira_(2016_Hindi_film)	2016.0	India
ASA_Productions_and_Enterprises_Pvt._Ltd.	producerOf	Dangerous_Ishhq	2012.0	India
A_Da	directorOf	Three_Monks	1981.0	Cinema_of_China
Aadesh_Shrivastav	musicComposerOf	Aao_Pyaar_Karen	1994.0	India
Aadesh_Shrivastav	musicComposerOf	Baabul_(2006_film)	2006.0	India
Aadesh_Shrivastav	musicComposerOf	Saawan..._The_Love_Season	2006.0	India
Aadesh_Shrivastava	musicComposerOf	Border_(1997_film)	1997.0	India
Aadesh_Shrivastava	musicComposerOf	Chalte_Chalte_(2003_film)	2003.0	India
Aadesh_Shrivastava	musicComposerOf	Janta_v/s_Janardan_–_Bechara_Aam_Aadmi	2013.0	India
Aadesh_Shrivastava	musicComposerOf	Kunwara	2000.0	India
Aadesh_Shrivastava	musicComposerOf	Ram_Shastra	1995.0	India
Aadesh_Shrivastava	musicComposerOf	Sauda_(film)	1995.0	India
Aadesh_Shrivastava	musicComposerOf	Shastra_(film)	1996.0	India
Aadesh_Shrivastava	musicComposerOf	Veergati	1995.0	India
Aadesh_Shrivastava	musicComposerOf	Welcome_Back_(film)	2015.0	India
Aamir_Khan	producerOf	Delhi_Belly_(film)	2011.0	India
Aamir_Khan	producerOf	Jaane_Tu..._Ya_Jaane_Na	2008.0	India
Aamir_Khan	producerOf	Secret_Superstar	2017.0	India
Aamir_Khan	producerOf	Talaash	2012.0	India
Aarne_Sihvo	commanderOf	Battle_of_Rautu_(1918)	1918.0	Finland
Aarne_Sihvo	commanderOf	Battle_of_Rautu_(1918)	1918.0	Rautu
Aaron_(son_of_Ivan_Vladislav)	commanderOf	Battle_of_Kapetron	1048.0	Pasinler,_Erzurum
Aaron_(son_of_Ivan_Vladislav)	commanderOf	Battle_of_Kapetron	1048.0	Turkey
Aaron_(son_of_Ivan_Vladislav)	commanderOf	Battle_of_Petroe	1057.0	Nicaea
Aaron_Spelling	producerOf	Green_Dolphin_Beat	1994.0	United_States
Aaron_Spelling	producerOf	Satan's_School_for_Girls_(1973_film)	1973.0	United_States
Aaron_Spelling	producerOf	The_Ballad_of_Andy_Crocker	1969.0	United_States
Aaron_Spelling	producerOf	Velvet_(film)	1984.0	United_States
Aaron_Zigman	musicComposerOf	Flicka	2006.0	United_Kingdom
Aaron_Zigman	musicComposerOf	Flicka	2006.0	United_States
Aarun_Nagar	directorOf	Gurjar_Aandolan	2014.0	India
Aarun_Nagar	directorOf	Risknamaa	2019.0	India
Aashiq_Abu	directorOf	5_Sundarikal	2013.0	India
Aashiq_Abu	directorOf	Idukki_Gold_(film)	2013.0	India
Aashiq_Abu	directorOf	Rani_Padmini_(film)	2015.0	India
Abaqa_Khan	commanderOf	Siege_of_Maymun-Diz	1256.0	Alamut
Abaqa_Khan	commanderOf	Siege_of_Maymun-Diz	1256.0	Maymun-Diz
Abbas-Mustan	directorOf	Kis_Kisko_Pyaar_Karoon	2015.0	India
Abbas-Mustan	directorOf	Players_(2012_film)	2011.0	India
Abbas-Mustan	directorOf	Race_(film_series)	2008.0	India
Abbas-Mustan	directorOf	Race_(film_series)	2013.0	India
Abbas-Mustan	directorOf	Race_(film_series)	2018.0	India
Abbas-Mustan	producerOf	Kis_Kisko_Pyaar_Karoon	2015.0	India
Abbas_Akbar	directorOf	Chennai_2_Singapore	2016.0	Singapore
Abbas_Akbar	directorOf	Chennai_2_Singapore	2017.0	Singapore
Abbas_Akbar	directorOf	Vettai_	2010.0	Singapore
Abbas_Fahdel	directorOf	Back_to_Babylon_(film)	2002.0	France
Abbas_Fahdel	directorOf	Back_to_Babylon_(film)	2002.0	Iraq
Abbas_Fahdel	directorOf	We_Iraqis	2004.0	Iraq
Abbas_Kiarostami	directorOf	ABC_Africa	2001.0	Iran
Abbas_Kiarostami	directorOf	Breaktime	1972.0	Iran
Abbas_Kiarostami	directorOf	Fellow_Citizen	1983.0	Iran
Abbas_Kiarostami	directorOf	First_Case,_Second_Case	1979.0	Iran
Abbas_Kiarostami	directorOf	Rang-ha	1976.0	Iran
Abbas_Kiarostami	directorOf	So_Can_I	1975.0	Iran
Abbas_Mirza	commanderOf	Battle_of_Aslanduz	1812.0	Aras_River
Abbas_Mirza	commanderOf	Battle_of_Aslanduz	1812.0	Aslanduz
Abbas_Mirza	commanderOf	Battle_of_Ganja_(1826)	1826.0	Ganja,_Azerbaijan
Abbas_Mirza	commanderOf	Battle_of_Sultanabad	1812.0	Qajar_Iran
Abbas_Mirza	commanderOf	Battle_of_Sultanabad	1812.0	Soltanabad,_Saatly
Abbas_Mirza	commanderOf	Capture_of_Erivan	1827.0	Qajar_dynasty
Abbas_Mirza	commanderOf	Capture_of_Erivan	1827.0	Yerevan
Abbas_Tyrewala	directorOf	Jaane_Tu..._Ya_Jaane_Na	2008.0	India
Abbas_Ullah_Shikder	producerOf	Ji_Hujur	2012.0	Bangladesh
Abbas_Ullah_Shikder	producerOf	Molla_Barir_Bou	2005.0	Bangladesh
Abbas_Ullah_Shikder	producerOf	Moner_Majhe_Tumi	2002.0	Bangladesh
Abbas_Ullah_Shikder	producerOf	Moner_Majhe_Tumi	2002.0	India
Abbas_al-Musawi	commanderOf	1982_Lebanon_War	1982.0	Southern_Lebanon
Abbas_ibn_Ali	commanderOf	Battle_of_Siffin	657.0	Siffin
Abbas_ibn_Ali	commanderOf	Battle_of_Siffin	657.0	Syria
Abbas_the_Great	commanderOf	Battle_of_Sufiyan	1605.0	Sufian
Abbas_the_Great	commanderOf	Battle_of_Sufiyan	1605.0	Tabriz
Abbas–Mustan	directorOf	Daraar	1996.0	India
Abd_Allah_ibn_Wahb_al-Rasibi	commanderOf	Battle_of_Nahrawan	658.0	Iraq
Abd_Allah_ibn_Wahb_al-Rasibi	commanderOf	Battle_of_Nahrawan	658.0	Nahrawan
Abd_Allah_ibn_al-Zubayr	commanderOf	Battle_of_the_Camel	656.0	Basra
Abd_Allah_ibn_al-Zubayr	commanderOf	Battle_of_the_Camel	656.0	Iraq
Abd_Allah_ibn_al-Zubayr	commanderOf	Siege_of_Mecca_(683)	683.0	Mecca
Abd_al-Aziz_ibn_Mutib	commanderOf	Battle_of_Bekeriyah_(1904)	1904.0	Al-Qassim_Province
Abd_al-Aziz_ibn_Mutib	commanderOf	Battle_of_Bekeriyah_(1904)	1904.0	Arabia
Abd_al-Aziz_ibn_Mutib	commanderOf	Battle_of_Bekeriyah_(1904)	1904.0	Bekeriyah
Abd_al-Aziz_ibn_Mutib	commanderOf	Battle_of_Dilam	1903.0	Ad-Dilam
Abd_al-Aziz_ibn_Mutib	commanderOf	Battle_of_Dilam	1903.0	Arabia
Abd_al-Aziz_ibn_Mutib	commanderOf	Battle_of_Shinanah_(1904)	1904.0	Al-Qassim_Province
Abd_al-Aziz_ibn_Mutib	commanderOf	Battle_of_Shinanah_(1904)	1904.0	Arabia
Abd_al-Karim_Barjas	commanderOf	Iraq_War_in_Al_Anbar_Governorate	2003.0	Al_Anbar_Governorate
Abd_al-Karim_Barjas	commanderOf	Iraq_War_in_Al_Anbar_Governorate	2003.0	Iraq
Abd_al-Karim_Barjas	commanderOf	Iraq_War_in_Al_Anbar_Governorate	2011.0	Al_Anbar_Governorate
Abd_al-Karim_Barjas	commanderOf	Iraq_War_in_Al_Anbar_Governorate	2011.0	Iraq
Abd_al-Karim_ibn_Abd_al-Wahid_ibn_Mugit	commanderOf	Battle_of_Las_Babias	795.0	Astorga,_Spain
Abd_al-Karim_ibn_Abd_al-Wahid_ibn_Mugit	commanderOf	Battle_of_Las_Babias	795.0	Babia,_Spain
Abd_al-Karim_ibn_Abd_al-Wahid_ibn_Mugit	commanderOf	Battle_of_Las_Babias	795.0	Spain
Abd_al-Rahman_III	commanderOf	Battle_of_Alhandic	939.0	Spain
Abd_al-Rahman_III	commanderOf	Battle_of_Alhandic	939.0	Zamora,_Spain
Abd_al-Rahman_III	commanderOf	Battle_of_Simancas	939.0	Simancas
Abd_al-Rahman_III	commanderOf	Battle_of_Simancas	939.0	Spain
Abd_al-Rahman_ibn_Yahya_ibn_Muhammad_ibn_Hasim_al-Tuyibi	commanderOf	Battle_of_Estercuel	975.0	Tudela,_Navarre
Abd_al-Razzaq_Maymandi	commanderOf	Battle_of_Dandanaqan	1040.0	Merv
Abd_el-Krim	commanderOf	Battle_of_Annual	1921.0	Annual,_Morocco
Abd_el-Krim	commanderOf	Battle_of_Annual	1921.0	Morocco
Abdal-Latif_Mirza	commanderOf	Battle_of_Nishapur_(1447)	1447.0	Iran
Abdal-Latif_Mirza	commanderOf	Battle_of_Nishapur_(1447)	1447.0	Nishapur
Abdal-Latif_Mirza	commanderOf	Battle_of_Nishapur_(1447)	1447.0	Razavi_Khorasan_Province
Abdallah_ibn_Ali	commanderOf	Abbasid_Revolution	747.0	Greater_Khorasan
Abdallah_ibn_Ali	commanderOf	Abbasid_Revolution	747.0	Iran
Abdallah_ibn_Ali	commanderOf	Abbasid_Revolution	747.0	Iraq
Abdallahi_ibn_Muhammad	commanderOf	Battle_of_Omdurman	1898.0	Khartoum
Abdallahi_ibn_Muhammad	commanderOf	Battle_of_Omdurman	1898.0	Omdurman
Abdallahi_ibn_Muhammad	commanderOf	Battle_of_Omdurman	1898.0	Sudan
Abdel_Rahman_Munif	authorOf	Cities_of_Salt	1984.0	Saudi_Arabia
Abdelhamid_Abou_Zeid	commanderOf	Chadian_intervention_in_northern_Mali	2013.0	Northern_Mali
Abdelkader_Chebouti	commanderOf	Algerian_Civil_War	1991.0	Algeria
Abdellatif_Abdelhamid	directorOf	Layali_Ibn_Awa	1988.0	Syria
Abdellatif_Abdelhamid	directorOf	Nassim_al-Roh	1998.0	Syria
Abdellatif_Abdelhamid	directorOf	Qamaran_wa_Zaytouna	2001.0	Syria
Abdellatif_Kechiche	directorOf	Games_of_Love_and_Chance	2003.0	France
Abdelwahid_Aboud_Mackaye	commanderOf	Battle_of_Am_Zoer	2008.0	Am_Zoer
Abdelwahid_Aboud_Mackaye	commanderOf	Battle_of_Am_Zoer	2008.0	Chad
Abdelwahid_Aboud_Mackaye	commanderOf	Chadian_Civil_War_(2005–2010)	2005.0	Chad
Abderrahmane_Sissako	directorOf	La_Vie_Sur_Terre	1999.0	France
Abderrahmane_Sissako	directorOf	La_Vie_Sur_Terre	1999.0	Mali
Abderrahmane_Sissako	directorOf	La_Vie_Sur_Terre	1999.0	Mauritania
Abdi_Pasha_the_Albanian	commanderOf	Siege_of_Buda_(1684)	1684.0	Buda
Abdi_Pasha_the_Albanian	commanderOf	Siege_of_Buda_(1684)	1684.0	Ottoman_Hungary
Abdol-Aziz_Mirza_Farmanfarmaian	architectOf	Azadi_Indoor_Stadium	1974.0	Iran
Abdol-Aziz_Mirza_Farmanfarmaian	architectOf	Azadi_Indoor_Stadium	1974.0	Tehran
Abdol-Aziz_Mirza_Farmanfarmaian	architectOf	Azadi_Stadium	1971.0	Iran_national_football_team
Abdol-Aziz_Mirza_Farmanfarmaian	architectOf	Azadi_Stadium	1971.0	Tehran
Abdol-Aziz_Mirza_Farmanfarmaian	architectOf	Azadi_Stadium	1974.0	Iran_national_football_team
Abdol-Aziz_Mirza_Farmanfarmaian	architectOf	Azadi_Stadium	1974.0	Tehran
Abdolah_Mirzadeh	musicComposerOf	Nikah_Halala_(1971_film)	1971.0	Iran
Abdolrahman_Mirani	directorOf	The_Carpet_of_Wood	2008.0	Iran
Abdoulaye_Cissé_(musician)	musicComposerOf	Sarraounia_(film)	1986.0	Burkina_Faso
Abdoulaye_Cissé_(musician)	musicComposerOf	Sarraounia_(film)	1986.0	Mauritania
Abdoulaye_Hissène	commanderOf	2020_N'Délé_clashes	2020.0	Central_African_Republic
Abdoulaye_Hissène	commanderOf	2020_N'Délé_clashes	2020.0	N'Délé
Abdul-Qayyum_Zakir	commanderOf	Operation_Moshtarak	2010.0	Afghanistan
Abdul-Qayyum_Zakir	commanderOf	Operation_Moshtarak	2010.0	Helmand_Province
Abdul-Qayyum_Zakir	commanderOf	Operation_Moshtarak	2010.0	Marja_(town)
Abdul-Rahman_ibn_Abi_Bakr	commanderOf	Battle_of_the_Camel	656.0	Basra
Abdul-Rahman_ibn_Abi_Bakr	commanderOf	Battle_of_the_Camel	656.0	Iraq
Abdul-Razzaq_Akhundzada	commanderOf	Operation_Moshtarak	2010.0	Afghanistan
Abdul-Razzaq_Akhundzada	commanderOf	Operation_Moshtarak	2010.0	Helmand_Province
Abdul-Razzaq_Akhundzada	commanderOf	Operation_Moshtarak	2010.0	Marja_(town)
Abdul_Ali_Mazari	commanderOf	Battle_of_Kabul_(1992–1996)	1992.0	Afghanistan
Abdul_Ali_Mazari	commanderOf	Battle_of_Kabul_(1992–1996)	1992.0	Kabul
Abdul_Aziz_(Pakistani_cleric)	commanderOf	Drone_strikes_in_Pakistan	2004.0	Federally_Administered_Tribal_Areas
Abdul_Aziz_(Pakistani_cleric)	commanderOf	Drone_strikes_in_Pakistan	2004.0	Pakistan
Abdul_Aziz_(Pakistani_cleric)	commanderOf	Insurgency_in_Khyber_Pakhtunkhwa	2004.0	Federally_Administered_Tribal_Areas
Abdul_Aziz_(Pakistani_cleric)	commanderOf	Insurgency_in_Khyber_Pakhtunkhwa	2004.0	Khyber_Pakhtunkhwa
